Row Labels,Category,Product,Segment
Natura,Youth,Natura YY-24-0,Youth
Natura,Youth,Natura YY-25-0,Youth
Natura,Youth,Natura YY-26-0,Youth
Natura,Youth,Natura YY-27-0,Youth
Palma,Urban,Palma UC-01-0,Convenience
Palma,Urban,Palma UC-02-0,Convenience
Palma,Urban,Palma UC-03-0,Convenience
Palma,Urban,Palma UC-04-0,Convenience
Palma,Urban,Palma UC-05-0,Convenience
Palma,Urban,Palma UC-06-0,Convenience
Palma,Urban,Palma UC-07-0,Convenience
Palma,Urban,Palma UC-08-0,Convenience
Palma,Urban,Palma UC-09-0,Convenience
Palma,Urban,Palma UC-10-0,Convenience
Palma,Urban,Palma UC-11-0,Convenience
Palma,Urban,Palma UC-12-0,Convenience
Palma,Urban,Palma UC-13-0,Convenience
Palma,Urban,Palma UC-14-0,Convenience
Palma,Urban,Palma UM-01-0,Moderation
Palma,Urban,Palma UM-02-0,Moderation
Pirum,Mix,Pirum MA-01-0,All Season
Pirum,Mix,Pirum MA-02-0,All Season
Pirum,Mix,Pirum MA-03-0,All Season
Pirum,Mix,Pirum MA-04-0,All Season
Pirum,Mix,Pirum MA-05-0,All Season
Pirum,Mix,Pirum MA-06-0,All Season
Pirum,Mix,Pirum MA-07-0,All Season
Pirum,Mix,Pirum MA-08-0,All Season
Pirum,Mix,Pirum MA-09-0,All Season
Pirum,Mix,Pirum MA-10-0,All Season
Pirum,Mix,Pirum MA-11-0,All Season
Pirum,Mix,Pirum MA-12-0,All Season
Pirum,Rural,Pirum RP-01-0,Productivity
Pirum,Rural,Pirum RP-02-0,Productivity
Pirum,Rural,Pirum RP-03-0,Productivity
Pirum,Rural,Pirum RP-04-0,Productivity
Pirum,Rural,Pirum RP-05-0,Productivity
Pirum,Rural,Pirum RP-06-0,Productivity
Pirum,Rural,Pirum RP-07-0,Productivity
Pirum,Rural,Pirum RP-08-0,Productivity
Pirum,Rural,Pirum RP-09-0,Productivity
Pirum,Rural,Pirum RP-10-0,Productivity
Pirum,Rural,Pirum RP-11-0,Productivity
Pirum,Rural,Pirum RP-12-0,Productivity
Pirum,Rural,Pirum RP-13-0,Productivity
Pirum,Rural,Pirum RP-14-0,Productivity
Pirum,Rural,Pirum RP-15-0,Productivity
Pirum,Rural,Pirum RP-16-0,Productivity
Pirum,Rural,Pirum RP-17-0,Productivity
Pirum,Rural,Pirum RP-18-0,Productivity
Pirum,Rural,Pirum RP-19-0,Productivity
Pirum,Rural,Pirum RP-20-0,Productivity
Pirum,Rural,Pirum RP-21-0,Productivity
Pirum,Rural,Pirum RP-22-0,Productivity
Pirum,Rural,Pirum RP-23-0,Productivity
Pirum,Rural,Pirum RP-24-0,Productivity
Pirum,Rural,Pirum RP-25-0,Productivity
Pirum,Rural,Pirum RP-26-0,Productivity
Pirum,Rural,Pirum RP-27-0,Productivity
Pirum,Rural,Pirum RP-28-0,Productivity
Pirum,Rural,Pirum RP-29-0,Productivity
Pirum,Rural,Pirum RP-30-0,Productivity
Pirum,Rural,Pirum RP-31-0,Productivity
Pirum,Rural,Pirum RP-32-0,Productivity
Pirum,Rural,Pirum RP-33-0,Productivity
Pirum,Rural,Pirum RP-34-0,Productivity
Pirum,Rural,Pirum RP-35-0,Productivity
Pirum,Rural,Pirum RP-36-0,Productivity
Pirum,Rural,Pirum RP-37-0,Productivity
Pirum,Rural,Pirum RP-38-0,Productivity
Pirum,Rural,Pirum RP-39-0,Productivity
Pirum,Rural,Pirum RP-40-0,Productivity
Pirum,Rural,Pirum RP-41-0,Productivity
Pirum,Rural,Pirum RP-42-0,Productivity
Pirum,Rural,Pirum RP-43-0,Productivity
Pirum,Rural,Pirum RP-44-0,Productivity
Pirum,Rural,Pirum RP-45-0,Productivity
Pirum,Rural,Pirum RP-46-0,Productivity
Pirum,Rural,Pirum RP-47-0,Productivity
Pirum,Rural,Pirum RP-48-0,Productivity
Pirum,Rural,Pirum RP-49-0,Productivity
Pirum,Rural,Pirum RP-50-0,Productivity
Pirum,Rural,Pirum RP-51-0,Productivity
Pirum,Rural,Pirum RP-52-0,Productivity
Pirum,Rural,Pirum RP-53-0,Productivity
Pirum,Rural,Pirum RP-54-0,Productivity
Pirum,Rural,Pirum RP-55-0,Productivity
Pirum,Rural,Pirum RP-56-0,Productivity
Pirum,Rural,Pirum RP-57-0,Productivity
Pirum,Rural,Pirum RP-58-0,Productivity
Pirum,Rural,Pirum RS-01-0,Select
Pirum,Rural,Pirum RS-02-0,Select
Pirum,Rural,Pirum RS-03-0,Select
Pirum,Rural,Pirum RS-04-0,Select
Pirum,Rural,Pirum RS-05-0,Select
Pirum,Rural,Pirum RS-06-0,Select
Pirum,Rural,Pirum RS-07-0,Select
Pirum,Rural,Pirum RS-08-0,Select
Pirum,Rural,Pirum RS-09-0,Select
Pirum,Rural,Pirum RS-10-0,Select
Pirum,Rural,Pirum RS-11-0,Select
Pirum,Urban,Pirum UC-01-0,Convenience
Pirum,Urban,Pirum UC-02-0,Convenience
Pirum,Urban,Pirum UC-03-0,Convenience
Pirum,Urban,Pirum UC-04-0,Convenience
Pirum,Urban,Pirum UC-05-0,Convenience
Pirum,Urban,Pirum UC-06-0,Convenience
Pirum,Urban,Pirum UC-07-0,Convenience
Pirum,Urban,Pirum UC-08-0,Convenience
Pirum,Urban,Pirum UC-09-0,Convenience
Pirum,Urban,Pirum UC-10-0,Convenience
Pirum,Urban,Pirum UC-11-0,Convenience
Pirum,Urban,Pirum UC-12-0,Convenience
Pirum,Urban,Pirum UC-13-0,Convenience
Pirum,Urban,Pirum UC-14-0,Convenience
Pirum,Urban,Pirum UC-15-0,Convenience
Pirum,Urban,Pirum UC-16-0,Convenience
Pirum,Urban,Pirum UC-17-0,Convenience
Pirum,Urban,Pirum UC-18-0,Convenience
Pirum,Urban,Pirum UC-19-0,Convenience
Pirum,Urban,Pirum UC-20-0,Convenience
Pirum,Urban,Pirum UC-21-0,Convenience
Pirum,Urban,Pirum UC-22-0,Convenience
Pirum,Urban,Pirum UC-23-0,Convenience
Pirum,Urban,Pirum UC-24-0,Convenience
Pirum,Urban,Pirum UC-25-0,Convenience
Pirum,Urban,Pirum UC-26-0,Convenience
Pirum,Urban,Pirum UC-27-0,Convenience
Pirum,Urban,Pirum UC-28-0,Convenience
Pirum,Urban,Pirum UC-29-0,Convenience
Pirum,Urban,Pirum UC-30-0,Convenience
Pirum,Urban,Pirum UC-31-0,Convenience
Pirum,Urban,Pirum UC-32-0,Convenience
Pirum,Urban,Pirum UC-33-0,Convenience
Pirum,Urban,Pirum UC-34-0,Convenience
Pirum,Urban,Pirum UE-01-0,Extreme
Pirum,Urban,Pirum UE-02-0,Extreme
Pirum,Urban,Pirum UE-03-0,Extreme
Pirum,Urban,Pirum UE-04-0,Extreme
Pirum,Urban,Pirum UE-05-0,Extreme
Pirum,Urban,Pirum UE-06-0,Extreme
Pirum,Urban,Pirum UE-07-0,Extreme
Pirum,Urban,Pirum UE-08-0,Extreme
Pirum,Urban,Pirum UE-09-0,Extreme
Pirum,Urban,Pirum UE-10-0,Extreme
Pirum,Urban,Pirum UE-11-0,Extreme
Pirum,Urban,Pirum UE-12-0,Extreme
Pirum,Urban,Pirum UE-13-0,Extreme
Pirum,Urban,Pirum UE-14-0,Extreme
Pirum,Urban,Pirum UE-15-0,Extreme
Pirum,Urban,Pirum UE-16-0,Extreme
Pirum,Urban,Pirum UE-17-0,Extreme
Pirum,Urban,Pirum UE-18-0,Extreme
Pirum,Urban,Pirum UE-19-0,Extreme
Pirum,Urban,Pirum UE-20-0,Extreme
Pirum,Urban,Pirum UE-21-0,Extreme
Pirum,Urban,Pirum UE-22-0,Extreme
Pirum,Urban,Pirum UE-23-0,Extreme
Pirum,Urban,Pirum UE-24-0,Extreme
Pirum,Urban,Pirum UE-25-0,Extreme
Pirum,Urban,Pirum UE-26-0,Extreme
Pirum,Urban,Pirum UE-27-0,Extreme
Pirum,Urban,Pirum UE-28-0,Extreme
Pirum,Urban,Pirum UE-29-0,Extreme
Pirum,Urban,Pirum UE-30-0,Extreme
Pirum,Urban,Pirum UE-31-0,Extreme
Pirum,Urban,Pirum UE-32-0,Extreme
Pirum,Urban,Pirum UE-33-0,Extreme
Pirum,Urban,Pirum UE-34-0,Extreme
Pirum,Urban,Pirum UM-01-0,Moderation
Pirum,Urban,Pirum UM-02-0,Moderation
Pirum,Urban,Pirum UM-03-0,Moderation
Pirum,Urban,Pirum UM-04-0,Moderation
Pirum,Urban,Pirum UM-05-0,Moderation
Pirum,Urban,Pirum UM-06-0,Moderation
Pirum,Urban,Pirum UM-07-0,Moderation
Pirum,Urban,Pirum UM-08-0,Moderation
Pirum,Urban,Pirum UM-09-0,Moderation
Pirum,Urban,Pirum UM-10-0,Moderation
Pirum,Urban,Pirum UM-11-0,Moderation
Pirum,Urban,Pirum UM-12-0,Moderation
Pirum,Urban,Pirum UM-13-0,Moderation
Pirum,Urban,Pirum UM-14-0,Moderation
Pirum,Urban,Pirum UM-15-0,Moderation
Pirum,Urban,Pirum UM-16-0,Moderation
Pirum,Urban,Pirum UM-17-0,Moderation
Pirum,Urban,Pirum UM-18-0,Moderation
Pirum,Urban,Pirum UM-19-0,Moderation
Pirum,Urban,Pirum UM-20-0,Moderation
Pirum,Urban,Pirum UR-01-0,Regular
Pirum,Urban,Pirum UR-02-0,Regular
Pirum,Urban,Pirum UR-03-0,Regular
Pirum,Urban,Pirum UR-04-0,Regular
Pirum,Urban,Pirum UR-05-0,Regular
Pirum,Urban,Pirum UR-06-0,Regular
Pirum,Urban,Pirum UR-07-0,Regular
Pirum,Urban,Pirum UR-08-0,Regular
Pirum,Urban,Pirum UR-09-0,Regular
Pirum,Urban,Pirum UR-10-0,Regular
Pirum,Urban,Pirum UR-11-0,Regular
Pirum,Urban,Pirum UR-12-0,Regular
Pirum,Urban,Pirum UR-13-0,Regular
Pirum,Urban,Pirum UR-14-0,Regular
Pirum,Urban,Pirum UR-15-0,Regular
Pirum,Urban,Pirum UR-16-0,Regular
Pirum,Urban,Pirum UR-17-0,Regular
Pirum,Urban,Pirum UR-18-0,Regular
Pirum,Urban,Pirum UR-19-0,Regular
Pirum,Urban,Pirum UR-20-0,Regular
Pirum,Urban,Pirum UR-21-0,Regular
Pomum,Mix,Pomum MA-01-0,All Season
Pomum,Mix,Pomum MA-02-0,All Season
Pomum,Mix,Pomum MA-03-0,All Season
Pomum,Mix,Pomum MA-04-0,All Season
Pomum,Mix,Pomum MA-05-0,All Season
Pomum,Mix,Pomum MA-06-0,All Season
Pomum,Rural,Pomum RP-01-0,Productivity
Pomum,Rural,Pomum RP-02-0,Productivity
Pomum,Rural,Pomum RP-03-0,Productivity
Pomum,Rural,Pomum RP-04-0,Productivity
Pomum,Rural,Pomum RP-05-0,Productivity
Pomum,Rural,Pomum RP-06-0,Productivity
Pomum,Rural,Pomum RP-07-0,Productivity
Pomum,Rural,Pomum RP-08-0,Productivity
Pomum,Rural,Pomum RP-09-0,Productivity
Pomum,Rural,Pomum RP-10-0,Productivity
Pomum,Rural,Pomum RP-11-0,Productivity
Pomum,Rural,Pomum RP-12-0,Productivity
Pomum,Rural,Pomum RP-13-0,Productivity
Pomum,Rural,Pomum RP-14-0,Productivity
Pomum,Rural,Pomum RS-01-0,Select
Pomum,Rural,Pomum RS-02-0,Select
Pomum,Rural,Pomum RS-03-0,Select
Pomum,Urban,Pomum UC-01-0,Convenience
Pomum,Urban,Pomum UC-02-0,Convenience
Pomum,Urban,Pomum UC-03-0,Convenience
Pomum,Urban,Pomum UC-04-0,Convenience
Pomum,Urban,Pomum UC-05-0,Convenience
Pomum,Urban,Pomum UC-06-0,Convenience
Pomum,Urban,Pomum UC-07-0,Convenience
Pomum,Urban,Pomum UC-08-0,Convenience
Pomum,Urban,Pomum UC-09-0,Convenience
Pomum,Urban,Pomum UC-10-0,Convenience
Pomum,Urban,Pomum UC-11-0,Convenience
Pomum,Urban,Pomum UE-01-0,Extreme
Pomum,Urban,Pomum UE-02-0,Extreme
Pomum,Urban,Pomum UE-03-0,Extreme
Pomum,Urban,Pomum UE-04-0,Extreme
Pomum,Urban,Pomum UE-05-0,Extreme
Pomum,Urban,Pomum UE-06-0,Extreme
Pomum,Urban,Pomum UE-07-0,Extreme
Pomum,Urban,Pomum UE-08-0,Extreme
Pomum,Urban,Pomum UE-09-0,Extreme
Pomum,Urban,Pomum UE-10-0,Extreme
Pomum,Urban,Pomum UE-11-0,Extreme
Pomum,Urban,Pomum UE-12-0,Extreme
Pomum,Urban,Pomum UE-13-0,Extreme
Pomum,Urban,Pomum UE-14-0,Extreme
Pomum,Urban,Pomum UE-15-0,Extreme
Pomum,Urban,Pomum UE-16-0,Extreme
Pomum,Urban,Pomum UE-17-0,Extreme
Pomum,Urban,Pomum UE-18-0,Extreme
Pomum,Urban,Pomum UE-19-0,Extreme
Pomum,Urban,Pomum UE-20-0,Extreme
Pomum,Urban,Pomum UE-21-0,Extreme
Pomum,Urban,Pomum UE-22-0,Extreme
Pomum,Urban,Pomum UE-23-0,Extreme
Pomum,Urban,Pomum UE-24-0,Extreme
Pomum,Urban,Pomum UE-25-0,Extreme
Pomum,Urban,Pomum UE-26-0,Extreme
Pomum,Urban,Pomum UE-27-0,Extreme
Pomum,Urban,Pomum UE-28-0,Extreme
Pomum,Urban,Pomum UE-29-0,Extreme
Pomum,Urban,Pomum UM-01-0,Moderation
Pomum,Urban,Pomum UM-02-0,Moderation
Pomum,Urban,Pomum UM-03-0,Moderation
Pomum,Urban,Pomum UM-04-0,Moderation
Pomum,Urban,Pomum UM-05-0,Moderation
Pomum,Urban,Pomum UM-06-0,Moderation
Pomum,Urban,Pomum UR-01-0,Regular
Pomum,Urban,Pomum UR-02-0,Regular
Pomum,Urban,Pomum UR-03-0,Regular
Pomum,Urban,Pomum UR-04-0,Regular
Pomum,Urban,Pomum UR-05-0,Regular
Pomum,Urban,Pomum UR-06-0,Regular
Pomum,Urban,Pomum UR-07-0,Regular
Pomum,Urban,Pomum UR-08-0,Regular
Pomum,Urban,Pomum UR-09-0,Regular
Pomum,Urban,Pomum UR-10-0,Regular
Pomum,Urban,Pomum UR-11-0,Regular
Pomum,Youth,Pomum YY-01-0,Youth
Pomum,Youth,Pomum YY-02-0,Youth
Pomum,Youth,Pomum YY-03-0,Youth
Pomum,Youth,Pomum YY-04-0,Youth
Pomum,Youth,Pomum YY-05-0,Youth
Pomum,Youth,Pomum YY-06-0,Youth
Pomum,Youth,Pomum YY-07-0,Youth
Pomum,Youth,Pomum YY-08-0,Youth
Pomum,Youth,Pomum YY-09-0,Youth
Pomum,Youth,Pomum YY-10-0,Youth
Pomum,Youth,Pomum YY-11-0,Youth
Pomum,Youth,Pomum YY-12-0,Youth
Pomum,Youth,Pomum YY-13-0,Youth
Pomum,Youth,Pomum YY-14-0,Youth
Pomum,Youth,Pomum YY-15-0,Youth
Pomum,Youth,Pomum YY-16-0,Youth
Pomum,Youth,Pomum YY-17-0,Youth
Pomum,Youth,Pomum YY-18-0,Youth
Pomum,Youth,Pomum YY-19-0,Youth
Pomum,Youth,Pomum YY-20-0,Youth
Pomum,Youth,Pomum YY-21-0,Youth
Pomum,Youth,Pomum YY-22-0,Youth
Pomum,Youth,Pomum YY-23-0,Youth
Pomum,Youth,Pomum YY-24-0,Youth
Pomum,Youth,Pomum YY-25-0,Youth
Pomum,Youth,Pomum YY-26-0,Youth
Pomum,Youth,Pomum YY-27-0,Youth
Pomum,Youth,Pomum YY-28-0,Youth
Pomum,Youth,Pomum YY-29-0,Youth
Pomum,Youth,Pomum YY-30-0,Youth
Pomum,Youth,Pomum YY-31-0,Youth
Pomum,Youth,Pomum YY-32-0,Youth
Pomum,Youth,Pomum YY-33-0,Youth
Pomum,Youth,Pomum YY-34-0,Youth
Pomum,Youth,Pomum YY-35-0,Youth
Pomum,Youth,Pomum YY-36-0,Youth
Pomum,Youth,Pomum YY-37-0,Youth
Pomum,Youth,Pomum YY-38-0,Youth
Pomum,Youth,Pomum YY-39-0,Youth
Pomum,Youth,Pomum YY-40-0,Youth
Pomum,Youth,Pomum YY-41-0,Youth
Pomum,Youth,Pomum YY-42-0,Youth
Pomum,Youth,Pomum YY-43-0,Youth
Pomum,Youth,Pomum YY-44-0,Youth
Pomum,Youth,Pomum YY-45-0,Youth
Pomum,Youth,Pomum YY-46-0,Youth
Pomum,Youth,Pomum YY-47-0,Youth
Pomum,Youth,Pomum YY-48-0,Youth
Pomum,Youth,Pomum YY-49-0,Youth
Pomum,Youth,Pomum YY-50-0,Youth
Pomum,Youth,Pomum YY-51-0,Youth
Pomum,Youth,Pomum YY-52-0,Youth
Pomum,Youth,Pomum YY-53-0,Youth
Pomum,Youth,Pomum YY-54-0,Youth
Pomum,Youth,Pomum YY-55-0,Youth
Pomum,Youth,Pomum YY-56-0,Youth
Pomum,Youth,Pomum YY-57-0,Youth
Quibus,Mix,Quibus MA-01-0,All Season
Quibus,Mix,Quibus MA-02-0,All Season
Quibus,Mix,Quibus MA-03-0,All Season
Quibus,Mix,Quibus MA-04-0,All Season
Quibus,Mix,Quibus MA-05-0,All Season
Quibus,Mix,Quibus MA-06-0,All Season
Quibus,Mix,Quibus MA-07-0,All Season
Quibus,Mix,Quibus MA-08-0,All Season
Quibus,Mix,Quibus MA-09-0,All Season
Quibus,Mix,Quibus MA-10-0,All Season
Quibus,Mix,Quibus MA-11-0,All Season
Quibus,Mix,Quibus MA-12-0,All Season
Quibus,Mix,Quibus MA-13-0,All Season
Quibus,Mix,Quibus MA-14-0,All Season
Quibus,Mix,Quibus MA-15-0,All Season
Quibus,Mix,Quibus MA-16-0,All Season
Quibus,Mix,Quibus MA-17-0,All Season
Quibus,Mix,Quibus MA-18-0,All Season
Quibus,Mix,Quibus MA-19-0,All Season
Quibus,Mix,Quibus MA-20-0,All Season
Quibus,Mix,Quibus MA-21-0,All Season
Quibus,Mix,Quibus MA-22-0,All Season
Quibus,Mix,Quibus MA-23-0,All Season
Quibus,Mix,Quibus MA-24-0,All Season
Quibus,Mix,Quibus MA-25-0,All Season
Quibus,Mix,Quibus MA-26-0,All Season
Quibus,Mix,Quibus MA-27-0,All Season
Quibus,Mix,Quibus MA-28-0,All Season
Quibus,Mix,Quibus MA-29-0,All Season
Quibus,Mix,Quibus MA-30-0,All Season
Quibus,Mix,Quibus MA-31-0,All Season
Quibus,Mix,Quibus MA-32-0,All Season
Quibus,Mix,Quibus MA-33-0,All Season
Quibus,Mix,Quibus MA-34-0,All Season
Quibus,Mix,Quibus MA-35-0,All Season
Quibus,Mix,Quibus MA-36-0,All Season
Quibus,Mix,Quibus MA-37-0,All Season
Quibus,Mix,Quibus MA-38-0,All Season
Quibus,Mix,Quibus MA-39-0,All Season
Quibus,Mix,Quibus MA-40-0,All Season
Quibus,Mix,Quibus MA-41-0,All Season
Quibus,Mix,Quibus MA-42-0,All Season
Quibus,Mix,Quibus MA-43-0,All Season
Quibus,Mix,Quibus MA-44-0,All Season
Quibus,Mix,Quibus MP-01-0,Productivity
Quibus,Mix,Quibus MP-02-0,Productivity
Quibus,Mix,Quibus MP-03-0,Productivity
Quibus,Mix,Quibus MP-04-0,Productivity
Quibus,Mix,Quibus MP-05-0,Productivity
Quibus,Mix,Quibus MP-06-0,Productivity
Quibus,Mix,Quibus MP-07-0,Productivity
Quibus,Mix,Quibus MP-08-0,Productivity
Quibus,Mix,Quibus MP-09-0,Productivity
Quibus,Mix,Quibus MP-10-0,Productivity
Quibus,Mix,Quibus MP-11-0,Productivity
Quibus,Mix,Quibus MP-12-0,Productivity
Quibus,Mix,Quibus MP-13-0,Productivity
Quibus,Mix,Quibus MP-14-0,Productivity
Quibus,Mix,Quibus MP-15-0,Productivity
Quibus,Mix,Quibus MP-16-0,Productivity
Quibus,Mix,Quibus MP-17-0,Productivity
Quibus,Mix,Quibus MP-18-0,Productivity
Quibus,Mix,Quibus MP-19-0,Productivity
Quibus,Mix,Quibus MP-20-0,Productivity
Quibus,Mix,Quibus MP-21-0,Productivity
Quibus,Mix,Quibus MP-22-0,Productivity
Quibus,Mix,Quibus MP-23-0,Productivity
Quibus,Mix,Quibus MP-24-0,Productivity
Quibus,Mix,Quibus MP-25-0,Productivity
Quibus,Mix,Quibus MP-26-0,Productivity
Quibus,Mix,Quibus MP-27-0,Productivity
Quibus,Mix,Quibus MP-28-0,Productivity
Quibus,Mix,Quibus MP-29-0,Productivity
Quibus,Mix,Quibus MP-30-0,Productivity
Quibus,Mix,Quibus MP-31-0,Productivity
Quibus,Mix,Quibus MP-32-0,Productivity
Quibus,Rural,Quibus RP-00-0,Productivity
Quibus,Rural,Quibus RP-01-0,Productivity
Quibus,Rural,Quibus RP-02-0,Productivity
Quibus,Rural,Quibus RP-03-0,Productivity
Quibus,Rural,Quibus RP-04-0,Productivity
Quibus,Rural,Quibus RP-05-0,Productivity
Quibus,Rural,Quibus RP-06-0,Productivity
Quibus,Rural,Quibus RP-07-0,Productivity
Quibus,Rural,Quibus RP-08-0,Productivity
Quibus,Rural,Quibus RP-09-0,Productivity
Quibus,Rural,Quibus RP-10-0,Productivity
Quibus,Rural,Quibus RP-11-0,Productivity
Quibus,Rural,Quibus RP-12-0,Productivity
Quibus,Rural,Quibus RP-13-0,Productivity
Quibus,Rural,Quibus RP-14-0,Productivity
Quibus,Rural,Quibus RP-15-0,Productivity
Quibus,Rural,Quibus RP-16-0,Productivity
Quibus,Rural,Quibus RP-17-0,Productivity
Quibus,Rural,Quibus RP-18-0,Productivity
Quibus,Rural,Quibus RP-19-0,Productivity
Quibus,Rural,Quibus RP-20-0,Productivity
Quibus,Rural,Quibus RP-21-0,Productivity
Quibus,Rural,Quibus RP-22-0,Productivity
Quibus,Rural,Quibus RP-23-0,Productivity
Quibus,Rural,Quibus RP-24-0,Productivity
Quibus,Rural,Quibus RP-25-0,Productivity
Quibus,Rural,Quibus RP-26-0,Productivity
Quibus,Rural,Quibus RP-27-0,Productivity
Quibus,Rural,Quibus RP-28-0,Productivity
Quibus,Rural,Quibus RP-29-0,Productivity
Quibus,Rural,Quibus RP-30-0,Productivity
Quibus,Rural,Quibus RP-31-0,Productivity
Quibus,Rural,Quibus RP-32-0,Productivity
Quibus,Rural,Quibus RP-33-0,Productivity
Quibus,Rural,Quibus RP-34-0,Productivity
Quibus,Rural,Quibus RP-35-0,Productivity
Quibus,Rural,Quibus RP-36-0,Productivity
Quibus,Rural,Quibus RP-37-0,Productivity
Quibus,Rural,Quibus RP-38-0,Productivity
Quibus,Rural,Quibus RP-39-0,Productivity
Quibus,Rural,Quibus RP-40-0,Productivity
Quibus,Rural,Quibus RP-41-0,Productivity
Quibus,Rural,Quibus RP-42-0,Productivity
Quibus,Rural,Quibus RP-43-0,Productivity
Quibus,Rural,Quibus RP-44-0,Productivity
Quibus,Rural,Quibus RP-45-0,Productivity
Quibus,Rural,Quibus RP-46-0,Productivity
Quibus,Rural,Quibus RP-47-0,Productivity
Quibus,Rural,Quibus RP-48-0,Productivity
Quibus,Rural,Quibus RP-49-0,Productivity
Quibus,Rural,Quibus RP-50-0,Productivity
Quibus,Rural,Quibus RP-51-0,Productivity
Quibus,Rural,Quibus RP-52-0,Productivity
Quibus,Rural,Quibus RP-53-0,Productivity
Quibus,Rural,Quibus RP-54-0,Productivity
Quibus,Rural,Quibus RP-55-0,Productivity
Quibus,Rural,Quibus RP-56-0,Productivity
Quibus,Rural,Quibus RP-57-0,Productivity
Quibus,Rural,Quibus RP-58-0,Productivity
Quibus,Rural,Quibus RP-59-0,Productivity
Quibus,Rural,Quibus RP-60-0,Productivity
Quibus,Rural,Quibus RP-61-0,Productivity
Quibus,Rural,Quibus RP-62-0,Productivity
Quibus,Rural,Quibus RP-63-0,Productivity
Quibus,Rural,Quibus RP-64-0,Productivity
Quibus,Rural,Quibus RP-65-0,Productivity
Quibus,Rural,Quibus RP-66-0,Productivity
Quibus,Rural,Quibus RP-67-0,Productivity
Quibus,Rural,Quibus RP-68-0,Productivity
Quibus,Rural,Quibus RP-69-0,Productivity
Quibus,Rural,Quibus RP-70-0,Productivity
Quibus,Rural,Quibus RP-71-0,Productivity
Quibus,Rural,Quibus RP-72-0,Productivity
Quibus,Rural,Quibus RP-73-0,Productivity
Quibus,Rural,Quibus RP-74-0,Productivity
Quibus,Rural,Quibus RP-75-0,Productivity
Quibus,Rural,Quibus RP-76-0,Productivity
Quibus,Rural,Quibus RP-77-0,Productivity
Quibus,Rural,Quibus RP-78-0,Productivity
Quibus,Rural,Quibus RP-79-0,Productivity
Quibus,Rural,Quibus RP-80-0,Productivity
Quibus,Rural,Quibus RP-81-0,Productivity
Quibus,Rural,Quibus RP-82-0,Productivity
Quibus,Rural,Quibus RP-83-0,Productivity
Quibus,Rural,Quibus RP-84-0,Productivity
Quibus,Rural,Quibus RP-85-0,Productivity
Quibus,Rural,Quibus RP-86-0,Productivity
Quibus,Rural,Quibus RP-87-0,Productivity
Quibus,Rural,Quibus RP-88-0,Productivity
Quibus,Rural,Quibus RP-89-0,Productivity
Quibus,Rural,Quibus RP-90-0,Productivity
Quibus,Rural,Quibus RP-91-0,Productivity
Quibus,Rural,Quibus RP-92-0,Productivity
Quibus,Rural,Quibus RP-93-0,Productivity
Quibus,Rural,Quibus RP-94-0,Productivity
Quibus,Rural,Quibus RP-95-0,Productivity
Quibus,Rural,Quibus RP-96-0,Productivity
Quibus,Rural,Quibus RP-97-0,Productivity
Quibus,Rural,Quibus RP-98-0,Productivity
Quibus,Rural,Quibus RP-99-0,Productivity
Quibus,Rural,Quibus RS-00-0,Select
Quibus,Rural,Quibus RS-01-0,Select
Quibus,Rural,Quibus RS-02-0,Select
Quibus,Rural,Quibus RS-03-0,Select
Quibus,Rural,Quibus RS-04-0,Select
Quibus,Rural,Quibus RS-05-0,Select
Quibus,Rural,Quibus RS-06-0,Select
Quibus,Rural,Quibus RS-07-0,Select
Quibus,Rural,Quibus RS-08-0,Select
Quibus,Rural,Quibus RS-09-0,Select
Quibus,Rural,Quibus RS-10-0,Select
Quibus,Rural,Quibus RS-11-0,Select
Quibus,Rural,Quibus RS-12-0,Select
Quibus,Rural,Quibus RS-13-0,Select
Quibus,Rural,Quibus RS-14-0,Select
Quibus,Rural,Quibus RS-15-0,Select
Quibus,Rural,Quibus RS-16-0,Select
Quibus,Rural,Quibus RS-17-0,Select
Quibus,Rural,Quibus RS-18-0,Select
Quibus,Rural,Quibus RS-19-0,Select
Quibus,Rural,Quibus RS-20-0,Select
Quibus,Rural,Quibus RS-21-0,Select
Quibus,Rural,Quibus RS-22-0,Select
Quibus,Rural,Quibus RS-23-0,Select
Quibus,Rural,Quibus RS-24-0,Select
Quibus,Rural,Quibus RS-25-0,Select
Quibus,Rural,Quibus RS-26-0,Select
Quibus,Rural,Quibus RS-27-0,Select
Quibus,Rural,Quibus RS-28-0,Select
Quibus,Rural,Quibus RS-29-0,Select
Quibus,Rural,Quibus RS-30-0,Select
Quibus,Rural,Quibus RS-31-0,Select
Quibus,Rural,Quibus RS-32-0,Select
Quibus,Rural,Quibus RS-33-0,Select
Quibus,Rural,Quibus RS-34-0,Select
Quibus,Rural,Quibus RS-35-0,Select
Quibus,Rural,Quibus RS-36-0,Select
Quibus,Rural,Quibus RS-37-0,Select
Quibus,Rural,Quibus RS-38-0,Select
Quibus,Rural,Quibus RS-39-0,Select
Quibus,Rural,Quibus RS-40-0,Select
Quibus,Rural,Quibus RS-41-0,Select
Quibus,Rural,Quibus RS-42-0,Select
Quibus,Rural,Quibus RS-43-0,Select
Quibus,Rural,Quibus RS-44-0,Select
Quibus,Rural,Quibus RS-45-0,Select
Quibus,Rural,Quibus RS-46-0,Select
Quibus,Rural,Quibus RS-47-0,Select
Quibus,Rural,Quibus RS-48-0,Select
